Hometown,lon,lat
"Geelong, Australia",144.3598426,-38.1492994
"Henrietta, New York",-77.6128039,43.0592452
"Gardena, California",-118.3089624,33.8883487
"Double Oaks, Texas",-97.1105669,33.065122
"Trinidad & Tobago, NA",-61.222503,10.691803
"Lubbock, Texas",-101.8456417,33.5845617
"Rancho Santa Margherita, California",-117.602832,33.640171
"Northhampton, England",-0.8944420999999999,52.23706499999999
"Ste. Genevieve, Missouri",-90.0475582,37.9786618
"Abilene, Texas",-99.73314390000002,32.4487364
"Davenport, Iowa",-90.5776367,41.5236437
"Lee's Summit Missouri, NA",-94.3821724,38.9108408
"Oakland Gardens, New York",-73.758241,40.7408584
"Richland Park, St. Vincent and the Grenadines",-61.1679944,13.201182
"Camdenton, Missouri",-92.7446289,38.0080902
"Henrietta, NY.",-77.6128039,43.0592452
"Hamburg, Arkansas",-91.79755449999999,33.225724
"Mandeville, Jamaica",-77.5074568,18.0383278
"New Caney, Texas",-95.21551579999999,30.1550179
"Seal Beach, California",-118.1047682,33.7414085
"Thorold, California",-79.1989299,43.1236091
"Goshen, Arkansas",-93.9914302,36.1009505
"Cambridge, England",0.1312729,52.1950788
"Waseca, Minnesota",-93.50838429999999,44.0770411
"Greenville, Ohio",-84.63301150000001,40.1028264
"Saint Johns, Florida",-81.5471201,30.0820653
"Inman, California",-119.4179324,36.778261
"Clovis, California",-119.7029194,36.8252277
"Leuven, Belgium",4.7137645,50.8822871
"Pittsburg, Kans.",-94.70496,37.410884
"Hillsboro, Oregon",-122.9913,45.5213999
"Spokane, Wa.",-117.4235319,47.6579711
"LaGrange, Illinois",-87.8692254,41.8050314
"Pretoria, South Africa",28.2292712,-25.7478676
"Rawlins, Wy.",-107.2386627,41.7910697
"Henrico, Virginia",-77.3324425,37.5059332
"Hove, Engand",-0.168749,50.8279319
"Huntington, New York",-73.425676,40.8681539
"Long Beach, Ms.",-89.15281759999999,30.35047509999999
"Kansas CIty, Mississippi",-89.3985283,32.3546679
"Auburn, California",-121.0768901,38.8965654
"Moon, Pennsylania",-80.22134770000001,40.51697670000001
"Canton, Georgia",-84.4907621,34.2367621
"Spokane, Waashington",-117.4235319,47.6579711
"Lemannville, Louisiana",-90.06563109999999,30.35825059999999
"Springfield, Mississippi",-89.3985283,32.3546679
"St. Mary, Jamaica",-76.964306,18.3092711
"Newark, New Jersey",-74.1723667,40.735657
"Salem, Oregon",-123.0350963,44.9428975
"Covilhã, Portugal",-7.504327199999999,40.2805633
"Rawlins, Wyoming",-107.2386627,41.7910697
"DeKalb, Illinois",-88.74991279999999,41.9295355
"Bentonvillie, Arkansas",-94.21021410000002,36.3723561
"Moon, Pennsylvania",-80.22134770000001,40.51697670000001
"Edmond, Ok.",-97.47809540000002,35.6528323
"Guelph, Ontario",-80.24816659999999,43.5448048
"Huxley, Iowa",-93.60077319999999,41.89526499999999
"Grafton, Australia",152.9381272,-29.681468
"Ogulin, Croatia",15.2238814,45.265949
"Kiev, Ukraine",30.5245025,50.4503596
"Misnk, Belarus",27.558972,53.9006011
"Panevezys, Lithuania",24.3574773,55.7347915
"Celje, Slovenia",15.2677063,46.23974949999999
"Tokyo, Japan",139.650027,35.6764225
"Montpellier, France",3.876716,43.610769
"Moncalieri, Italy",7.6802877999999994,44.9983525
"Manfredonia, Italy",15.9165105,41.6307347
"Veldhoven, Netherlands",5.4060209,51.4176337
"Constanta, Romania",28.6519359,44.1759147
"Laguna Beach, California",-117.7853568,33.5427189
"Wales, U.K.",-3.7837117,52.1306607
"Hertfordshire, England",-0.2376744,51.80978229999999
"Komarno, Slovakia",18.1294132,47.7625785
"Cedar Rapids, Iowa",-91.6656232,41.9778795
"Madrid, Spain",-3.7037902,40.4167754
"Nanning, China",108.3669,22.8167299
"Wildwood, Missouri",-90.6629047,38.582831
"Gilmer, Texas",-94.94243790000002,32.7287472
"Barranquilla, Colorado",-74.80698129999999,11.0041072
"Pretoria, Rep. of South Africa",28.2292712,-25.7478676
"Kuala Lumpur, Malaysia",101.6840589,3.1319197
"Chorley, England",-2.632596,53.653511
"Vlaardingen, Netherlands",4.3494366,51.9120668
"Castro-Urdiales, Spain",-3.2156354,43.3688221
"Lecce, Italy",18.1750161,40.3515155
"Ciutadella de Minorca, Spain",3.8389047,39.9991163
"Tenerife, Spain",-16.6291304,28.2915637
"Málaga, Spain",-4.421719899999999,36.7211784
"Santiago, Chile",-70.6692655,-33.4488897
"Nantes, France",-1.553621,47.218371
"Valencia, Spain",-0.3762881,39.4699075
"Overpelt, Belgium",5.3970123,51.1970553
"Belgrade, Serbia",20.46123,44.8125449
"Les Alluets-le-Roi, France",1.918995,48.91366
"Plaisance, France",0.048795,43.606345
"Laurieton, NSW",152.7967216,-31.6502095
"Malaga, Spain",-4.4212655,36.721261
"Bari, Italy",16.8718715,41.1171432
"Bern, Switzerland",7.4474468,46.9479739
"Castellón, Spain",-0.0496388,39.9855905
"Alicante, Spain",-0.4906855,38.3459963
"Salzburg, Austria",13.05501,47.80949
"Austin, TX",-97.7430608,30.267153
"Split, Croatia",16.4435148,43.5147118
"Queen Creek, Arizona",-111.6377055,33.2485715
"Ponce, Puerto Rico",-66.6140616,18.0110768
"Hereford, Texas",-102.3977036,34.8150622
"Gurabo, Puerto Rico",-65.9729421,18.2543987
"Conroe, Texas",-95.45605119999999,30.3118769
"Toa Baja, Puerto Rico",-66.2538236,18.442056
"Lisle, Illinois",-88.0747875,41.801141
"Toa Baja, PR",-66.2538236,18.442056
"Barceloneta, Puerto Rico",-66.5383891,18.4547057
"Paris, France",2.3522219,48.856614
"Caguas, Puerto Rico",-66.035249,18.2387995
"Pleasant Hill, Missouri",-94.269391099999993,38.7875094
"Carl Junction, Missouri",-94.56550659999999,37.1767249
"Carthage, Missouri",-94.31022279999999,37.176447
"Mount Vernon, Texas",-95.2213321,33.1887271
"Seguin, Texas",-97.96458319999999,29.56892479999999
"Stilwell, Kan.",-94.6592143,38.7672883
"Clinton, Mississippi",-90.3217585,32.3415342
"Wellington, Alabama",-85.89274569999999,33.8225999
"Fremont, California",-121.988583,37.5485396
"Owens Crossroads, Alabama",-86.4588768,34.5881461
"Sioux City, Iowa",-96.40494079999999,42.4963416
"Palm Beach, Florida",-80.0364297,26.7056206
"Blairsville, Georgia",-83.95844559999999,34.8760734
"Danbury, Conn.",-73.4540111,41.394817
"San Miguelito, Pennsylvania",-77.1945247,41.2033216
"Oakdale, Pennsylvania",-80.1856134,40.3981246
"Enumclaw, Washington",-121.9915003,47.2042681
"Chula, Georgia",-83.54738750000001,31.5496278
"LaGrange, Georgia",-85.0322444,33.0362218
"Newburgh, Indiana",-87.4052865,37.9444882
"Humacao, P.R.",-65.8248529,18.1515736
"Young Harris, Georgia",-83.8471223,34.9331453
"Jackson, New Jersey",-74.35874729999999,40.0918895
"Altamonte Springs, Florida",-81.3656242,28.6611089
"Orange, California",-117.855281,33.7879085
"Deatsville, Alabama",-86.3958071,32.6081874
"Bonifay, Florida",-85.6798074,30.7881014
"Beverly Hills, California",-118.4003563,34.0736204
"Babylon, New York",-73.3256753,40.6956552
"Elk Grove, Illinois",-87.9703461,42.0039178
"Mt. Prospect, Illinois",-87.9372908,42.0664167
"Kyle, Texas",-97.87722670000001,29.9891052
"Springville, Alabama",-86.4716512,33.7750997
"Richfield, Wisconsin",-88.1943651,43.2562201
"Birmingport, Alabama",-86.8103567,33.5185892
"Oahu, Hawaii",-158.0000565,21.4389123
"Quebec City, Quebec",-71.20745959999999,46.8130816
"Kenosha, Wisconsin",-87.82118539999999,42.5847425
"Aliso Viejo, California",-117.7262981,33.5684605
"Smiths Station, Alabama",-85.09854729999999,32.5401393
"New Albany, Ohio",-82.8100923,40.0821602
"Oak Ridge, New Jersey",-74.48568519999999,41.0463617
"Orange County, California",-117.8311428,33.7174708
"Brielle, New Jersey",-74.05652630000002,40.1078931
"Laurel, Maryland",-76.8483061,39.0992752
"Galena, Missouri",-93.466579,36.8053375
"Wedowee, Alabama",-85.484675,33.3090047
"Stockbridge, Georgia",-84.23380929999999,33.5442781
"Pembroke, Georgia",-81.6220565,32.1360332
"Livingston, Texas",-94.9330202,30.7110216
"Kimberly, Alabama",-86.81388319999999,33.7734352
"Camden, Alabama",-87.2905456,31.9909813
"Queensbury, New York",-73.6771662,43.353627
"Canyon County, California",-118.4720633,34.4235425
"Oro Valley, Arizona",-110.966488,32.3909071
"Lilburn, Georgia",-84.14297189999999,33.8901036
"Chesapeake City, Maryland",-75.8074367,39.530946
"Galena, Kan.",-94.6396714,37.0758952
"Owensboro, Kentucky",-87.1111676,37.7719074
"Carrollton, Alabama",-88.0950263,33.2617871
"Elburn, Illinois",-88.47230139999999,41.8922499
"Alpine, California",-116.7664109,32.8350521
"Powhatan, Virginia",-77.91882389999999,37.5415273
"Moulton, Alabama",-87.29335329999999,34.4812062
"Casa Grande, Arizona",-111.7733902,32.9110027
"Dawsonville, Georgia",-84.1190804,34.4212052
"Garden Grove, California",-117.9379952,33.7742692
"Ponte Vedra, Florida",-81.3852595,30.2400058
"Prior Lake, Minnesota",-93.4227274,44.7132969
"Eagle Lake, Florida",-81.7564687,27.9783565
"Silverhill, Alabama",-87.75165590000002,30.5454715
"Oak Park, Illinois",-87.7845025,41.8850317
"Mogadore, Ohio",-81.3978884,41.0464454
"Asheboro, North Carolina",-79.8136446,35.7079146
"Frankfort, Illinois",-87.84866129999999,41.4958665
"Sioux Falls, South Dakota",-96.731265,43.5460223
"Maineville, Ohio",-84.22076969999999,39.3150592
"Holtville, Alabama",-86.321991,32.636185
"Wentzville, Missouri",-90.8529107,38.81144
"Newnan, Georgia",-84.79965729999999,33.3806716
"Anderson, Indiana",-85.6802541,40.1053196
"Silute, Lithuania",21.4706202,55.34288669999999
"Harlem, New York",-73.9464769,40.8115504
"Grand Praire, Texas",-96.99778459999999,32.7459645
"Inglewood, California",-118.3531311,33.9616801
"Waterbury, Conn.",-73.0514965,41.5581525
"Palm Bay, Florida",-80.5886646,28.0344621
"Stanley, North Carolina",-81.0903175,35.3535258
"Warwick, Georgia",-83.9187886,31.8310072
"Voorhees, New Jersey",-74.961517,39.8519447
"Opp, Alabama",-86.2555067,31.2826685
"North Augusta, South Carolina",-81.9651152,33.5018026
"Lakewood Ranch, Florida",-82.4285151,27.4117037
"Nahunta, Georgia",-81.98122599999999,31.20439
"Ogun, Nigeria",3.4737378,6.997974699999999
"Anchorage, Alabama",-149.8996785,61.2175758
"Prospect, Kentucky",-85.615517,38.345068
"Tours, France",0.68484,47.394144
"Santo Domingo, Dominican Republic",-69.93609239999999,18.4626178
"Minneapolis, Minnesota",-93.2650108,44.977753
"Port St. Lucie, Florida",-80.3582261,27.2730492
"Norway, South Carolina",-81.1253773,33.4518194
"Ft. Walton Beach, Florida",-86.6170308,30.42007079999999
"Bolingbrook, Illinois",-88.0683955,41.69864159999999
"Winston-Salem, North Carolina",-80.244216,36.09985959999999
"Kennewick, Washington",-119.119948,46.2086683
"Macungie, Pennsylvania",-75.55518579999999,40.51593039999999
"Broward, Florida",-80.365865,26.190096
"Albany, Louisiana",-90.5823138,30.50435779999999
"Moss Point, Mississippi",-88.53446009999999,30.4115881
"Dutton, Alabama",-85.91691999999999,34.6109183
"Brick, New Jersey",-74.1371832,40.0578384
"Mali, NA",NA,NA
"Ponchatoula, Louisiana",-90.4414762,30.4388041
"Baytown, Texas",-94.97742740000001,29.7355047
"Maputo, Missouri",-91.8318334,37.9642529
"Bogalusa, Louisiana",-89.8486858,30.7910204
"Muldrow, Oklahoma",-94.5988306,35.4062034
"Linden, Alabama",-87.7980665,32.3062534
"Grand Lake, Colorado",-105.8230671,40.25220729999999
"Gladstone, New Jersey",-74.65910099999999,40.7156083
"Forest Hills, New York",-73.8448469,40.718106
"Cudahy, Wisconsin",-87.861471,42.959738
"Port-of-Spain, Trinidad",-61.5085625,10.6603196
"Latrobe, Pennsylvania",-79.37948109999999,40.3211808
"Waterloo, Indiana",-85.0199666,41.4319946
"Ellicott City, Maryland",-76.7983067,39.2673283
"Doylestown, Pennsylvania",-75.1298939,40.3101063
"Bowling Green, Ohio",-83.6513229,41.3747744
"Greenwood, South Carolina",-82.1617883,34.1954001
"Glen Mills, Pennsylvania",-75.5103484,39.9016273
"Daphine, Alabama",-87.9036047,30.6035255
"Velika Gorica, Croatia",16.0752431,45.7142122
"Miramar, Florida",-80.30356019999999,25.9860762
"Chambersburg, Pennsylvania",-77.6611022,39.9375911
"Beaufort, South Carolina",-80.6698286,32.4315813
"Guntersville, Alabama",-86.29470409999999,34.3581473
"Plettenberg, Germany",7.8701794,51.209623
"Valley Center, Kan.",-97.3720207,37.8323292
"Dolton, Illinois",-87.60726799999999,41.6389236
"Victoria, Australia",143.3906074,-36.9847807
"Irving, Texas",-96.9488945,32.8140177
"Windham, N.H.",-71.30422899999999,42.8006441
"Swindon, England",-1.7809759,51.5583777
"Huntley, Illinois",-88.4281415,42.1680796
"Rio Grande City, Texas",-98.8203046,26.3797874
"Freeport, Bahamas",-78.6429019,26.5333159
"Grahamsville, New York",-74.547935,41.8478701
"Apex, North Carolina",-78.85028559999999,35.732652
"Phoenix, Az.",-112.0740373,33.4483771
"Newport News, Virginia",-76.4730122,37.0870821
"Shorter, Alabama",-85.9183541,32.3951313
"Rumson, New Jersey",-73.99902689999999,40.372054
"Canonsburg, Pennsylvania",-80.18727969999999,40.2625702
"Greeneville, Tennessee",-82.83098609999999,36.1631574
"North Point, Florida",-82.2359254,27.044224
"Beauregard, Alabama",-85.37083,32.5430599
"Coronado, California",-117.1830891,32.6858853
"Massapequa, New York",-73.4742914,40.6806563
"Brighton, Victoria",144.9915515,-37.9128827
"Levelland, Texas",-102.37796,33.5873164
"Oreland, Pennsylvania",-75.1776757,40.1184433
"Upper Darby, Pennsylvania",-75.2878235,39.9593175
"Albany, Oregon",-123.1059282,44.6365107
"Kaptarakwa, Kenya",35.533333,0.466667
"Shady Spring, Virginia",-81.09842929999999,37.7056722
"Bealton, Virginia",-77.76777299999999,38.5830443
"Spanish Town, Jamaica",-76.9748123,18.0166835
"Hoover, NA",NA,NA
"Misenheimer, North Carolina",-80.28839040000001,35.4848625
"Evansville, Indiana",-87.5710898,37.9715592
"Park Hills, Kentucky",-84.5321652,39.0714491
"Thomasville, Georgia",-83.9787808,30.8365815
"Hermitage, Pennsylvania",-80.44868,41.2333896
"Fairfax Station, Virginia",-77.3254485,38.8015452
"Mountain Brook. Ala., NA",-86.75221069999999,33.5009384
"Winona, Minnesota",-91.6663523,44.0553908
"Harbour View, Jamaica",-76.7192221,17.9523291
"Mays Landing, New Jersey",-74.7276626,39.4523385
"Bear, Del.",-75.6582628,39.6292788
"Centennial, CO",-104.8771726,39.5807452
"Southlake, TX",-97.1341783,32.9412363
"Trumbull, CT",-73.2006639,41.2428563
"Murfreesboro, TN",-86.39027,35.8456213
"Wichita, KS",-97.33005299999999,37.68717609999999
"Clondalkin, Ireland",-6.3946263,53.32044759999999
"Waxhaw, NC",-80.7434019,34.9245935
"Vienna, Georgia",-83.7954518,32.0915577
"Thibodaux, Louisiana",-90.82287099999999,29.7957633
"Greenwood, Mississippi",-90.1795281,33.5162315
"Lakeland, Florida",-81.9498042,28.0394654
"Fort Meade, Florida",-81.8017491,27.7522526
"College Park, Georgia",-84.4493725,33.6534427
"Clio, Alabama",-85.6104972,31.7087753
"Pineview, Georgia",-83.501003,32.1101702
"Fairburn, Georgia",-84.5810418,33.5670562
"Leeds, Alabama",-86.54442879999999,33.5481597
"Leroy, Alabama",-87.9714774,31.5009206
"Big Cove, Alabama",-86.4888778,34.6673131
"Cordova, Alabama",-87.18333489999999,33.7598291
"Hokes Bluff, Alabama",-85.8663574,33.9981546
"Odenville, Alabama",-86.396648,33.6773237
"South Lake Tahoe, California",-119.9771868,38.939926
"Buchanan, Georgia",-85.1900624,33.8021734
"Mt. Pleasant, South Carolina",-79.82842579999999,32.8323225
"Jonesboro, Georgia",-84.3538128,33.5215013
"Bluffton, South Carolina",-80.8603868,32.2371465
"Thomaston, Georgia",-84.3265854,32.8881879
"Atmore, Alabama",-87.4938708,31.0237921
"Greenville, Alabama",-86.6177517,31.8295972
"Bear, Dela.",-75.6582628,39.6292788
"Winter Springs, Florida",-81.30812259999999,28.6988853
"Taylorsville, Mississippi",-89.4281208,31.82960379999999
"Oakville, Ontario",-79.6876659,43.467517
"Asbury Park, New Jersey",-74.0120817,40.2203907
"Lauderhill, Florida",-80.2133808,26.1403635
"Highland Home, Alabama",-86.3138546,31.9534835
"Bryans Road, Maryland",-77.0730105,38.6271303
"Munford, Alabama",-85.95080050000001,33.5298282
"Loachapoka, Alabama",-85.5932854,32.6043008
"Conyers, Georgia",-84.01769039999999,33.6676103
"Philadelphia, Mississippi",-89.1167275,32.7715227
"Austell, Georgia",-84.6343783,33.8126059
"Warner Robins, Georgia",-83.624201,32.6130007
"Pittsburg, California",-121.8846806,38.0279762
"Brunswick, Georgia",-81.4878157,31.1510919
"Fort Payne, Alabama",-85.7196893,34.4442547
"Stuart, Florida",-80.2528257,27.197548
"Havelock, North Carolina",-76.9013301,34.8790492
"Livonia, Michigan",-83.35270969999999,42.36837
"Natchitoches, Louisiana",-93.08627489999999,31.7607195
"Centre, Alabama",-85.67885310000001,34.1520406
"Adelaide, South Australia",138.6007456,-34.9284989
"Ellaville, Georgia",-84.30907979999999,32.2382139
"Fort Wayne, IN",-85.1393513,41.079273
"Tuskegee, Alabama",-85.7077266,32.430237
"Toccoa, Georgia",-83.3323851,34.5773206
"Keysville, Georgia",-82.23234440000002,33.2337555
"Cocoa, Florida",-80.7419984,28.3861159
"Owings Mills, Maryland",-76.7802528,39.4195499
"Apopka, Florida",-81.5322149,28.6934076
"Rome, Georgia",-85.1646726,34.257038
"Bear Creek, Alabama",-87.7005833,34.2748197
"Grovetown, Georgia",-82.1981764,33.4504157
"Athens, Georgia",-83.357567,33.9519347
"Spain Park, Alabama",-86.7288071,33.3920428
"Mobile, NA",NA,NA
"Mendenhall, Mississippi",-89.87007799999999,31.9618236
"Prichard, Alabama",-88.0896618,30.74515449999999
"Lincoln, Alabama",-86.1183061,33.6131588
"Southside, Alabama",-86.02247179999999,33.9245425
"Tifton, Georgia",-83.5084973,31.4504629
"Delta State, Nigeria",5.9339181,5.704030800000001
"Sugar Hill, Georgia",-84.0335197,34.1064895
"Stephenville, Texas",-98.2022633,32.2206958
"Port Arthur, Texas",-93.93994699999999,29.8849504
"Blakely, Georgia",-84.93409199999999,31.3776754
"Crestview, Florida",-86.5727995,30.7541808
"Acworth, Georgia",-84.6768796,34.0659329
"Glencoe, Alabama",-85.93246979999999,33.957043
"Lake Placid, Florida",-81.3628502,27.2930999
"Pembroke Pines, Florida",-80.2962555,26.007765
"Thomson, Georgia",-82.50457329999999,33.4706927
"Jensen Beach, Florida",-80.22976969999999,27.2544906
"Cottondale, Alabama",-87.4565956,33.189202
"LaFayette, Alabama",-85.40115879999999,32.899776
"Fyffe, Alabama",-85.90413950000001,34.446755
"St. Simons Island, Georgia",-81.3885517,31.1595905
"Titusville, Florida",-80.8075537,28.6122187
"Eutaw, Alabama",-87.8875145,32.8406848
"Attalla, Alabama",-86.0885852,34.0217639
"Madison, Conn.",-72.5754149,41.2959908
"Oak Ridge, North Carolina",-79.98892769999999,36.1734694
"New Washington, Ohio",-82.85435009999999,40.9622784
"Tunica, Mississippi",-90.3828769,34.6845455
"Magee, Mississippi",-89.7336852,31.8737712
"Dublin, Georgia",-82.90375399999999,32.5404447
"Winchester, Virginia",-78.1633341,39.1856597
"Milton, Florida",-87.03968809999999,30.6324149
"Paradise, California",-121.6219177,39.7596061
"Blackshear, Georgia",-82.2420661,31.3060513
"Reidsville, North Carolina",-79.6644747,36.3548586
"Tar Heel, North Carolina",-78.79002129999999,34.7332237
"Inverness, Florida",-82.3313955,28.8354507
"Munich, Germany",11.5819806,48.1351253
"Libreville, Georgia",9.4672676,0.4161976
"Enebyberg, Sweden",18.0391085,59.43248120000001
"Frederiksberg, Copenhagen",12.513321,55.677069
"Gastonia, North Carolina",-81.1870849,35.2621735
"Hampton Cove, Alabama",-86.4885985,34.6673996
"Blacksburg, Virginia",-80.4139393,37.2295733
"Advance, North Carolina",-80.4096909,35.9412419
"Eagle, Idaho",-116.3540138,43.6954424
"George, South Africa",22.4529878,-33.9881281
"Ayr, Scotland",-4.629179000000001,55.458564
"Sunshine Coast, Queensland",153.066667,-26.65
"Elgin, South Carolina",-80.794252,34.17098259999999
"Guangxi, China",109.4154583,24.3255257
"Howey-in-the-Hills, Florida",-81.7745339,28.7139939
"Bogota, Colorado",-74.072092,4.710988599999999
"Pamplona, Spain",-1.6457745,42.812526
"Swords, Ireland",-6.219740600000001,53.4557467
"Kyalami, South Africa",28.0744405,-25.9960811
"Martin, Slovakia",18.9190235,49.0616613
"Monticello, Florida",-83.8701636,30.5452022
"Pembrokeshire, Wales",-4.918369999999999,51.67624559999999
